"year","fips_county","county_name","issuer_name","plan_name","lookup","formulary","metal_level","type","state_code","issuer_id"
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1500 Plan  437 (AATX)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Silver $2000 Plan 438 (AATU)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Silver $3000 Plan 439 (AASZ)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Gold $1800 Plan 440 (AAUF)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess Gold No Deductible Plan 441 (AAUG) ","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueAccess Platinum No Deductible Plan 442 (AAT9)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Platinum","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic $6600 Plan 456 (AAU7)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Catastrophic","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27113","Pennington County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental B","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental C","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental D","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental E","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental F","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental A and Adult Dental G","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental A","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental B","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental C","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental D","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental E","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental F","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27113","Pennington County","Delta Dental of Minnesota","Pediatric Dental B and Adult Dental G","Delta Dental PPO plus Premier","Not Applicable","High","dental","MN",
2015,"27115","Pine County","UCare Minnesota","UCare Choices Core","UCare Choices Provider Information","UCare Choices Formulary Information","Catastrophic","medical","MN",85736
2015,"27115","Pine County","UCare Minnesota","UCare Choices Bronze","UCare Choices Provider Information","UCare Choices Formulary Information","Bronze","medical","MN",85736
2015,"27115","Pine County","UCare Minnesota","UCare Choices Silver","UCare Choices Provider Information","UCare Choices Formulary Information","Silver","medical","MN",85736
2015,"27115","Pine County","UCare Minnesota","UCare Choices Gold","UCare Choices Provider Information","UCare Choices Formulary Information","Gold","medical","MN",85736
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Silver Copay","Medica Applause Provider Network","Medica Formulary Information","Silver","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Bronze Copay","Medica Applause Provider Network","Medica Formulary Information","Bronze","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Gold H S A","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Silver H S A","Medica Applause Provider Network","Medica Formulary Information","Silver","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Bronze H S A","Medica Applause Provider Network","Medica Formulary Information","Bronze","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Catastrophic","Medica Applause Provider Network","Medica Formulary Information","Catastrophic","medical","MN",65847
2015,"27115","Pine County","Medica Health Plans of Wisconsin","Medica Applause Gold Copay 100","Medica Applause Provider Network","Medica Formulary Information","Gold","medical","MN",65847
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $500 w/ Copay (Gold)","Health Partners Provider Information","Health Partners Formulary Information","Gold","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $2,500 Plus (Silver)","Health Partners Provider Information","Health Partners Formulary Information","Silver","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $2,750 H S A (Silver)","Health Partners Provider Information","Health Partners Formulary Information","Silver","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $5,000 Plus (Bronze)","Health Partners Provider Information","Health Partners Formulary Information","Bronze","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $5,750 H S A (Bronze)","Health Partners Provider Information","Health Partners Formulary Information","Bronze","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $6,600 (Catastrophic)","Health Partners Provider Information","Health Partners Formulary Information","Catastrophic","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $1,800 (Silver)","Health Partners Provider Information","Health Partners Formulary Information","Silver","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $3,500 Plus (Silver)","Health Partners Provider Information","Health Partners Formulary Information","Silver","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $6,350 Plus (Bronze)","Health Partners Provider Information","Health Partners Formulary Information","Bronze","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $750 w/ Copay  (Gold)","Health Partners Provider Information","Health Partners Formulary Information","Gold","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $5,500 Plus (Bronze)","Health Partners Provider Information","Health Partners Formulary Information","Bronze","medical","MN",34102
2015,"27115","Pine County","Group Health, Inc. dba HealthPartners","Key $6,300 H S A (Bronze)","Health Partners Provider Information","Health Partners Formulary Information","Bronze","medical","MN",34102
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Bronze $3000 Plan 444 (AAU8)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Bronze","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Bronze $6200 Plan 443 (AAU9)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Bronze","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Silver $2100 Plan 445 (AAUC)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic H S A Silver $3500 Plan 447 (AATH)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Silver $4500 Plan 446 (AAUB)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Gold $2000 Plan 448 (AAU3)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueBasic Platinum $1000 Plan 449 (AAU6)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Platinum","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Bronze $4500 Plan 435 (AATZ)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Bronze","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Bronze $5200 Plan 436 (AAUA)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Bronze","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess Silver $1500 Plan  437 (AATX)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Silver $2000 Plan 438 (AATU)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Silver $3000 Plan 439 (AASZ)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess H S A Gold $1800 Plan 440 (AAUF)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess Gold No Deductible Plan 441 (AAUG) ","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueAccess Platinum No Deductible Plan 442 (AAT9)","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Platinum","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","BlueSave Catastrophic $6600 Plan 456 (AAU7)","Consumer Value Network Provider Information","Blue Cross Blue Shield Rx Information","Catastrophic","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Silver, a Multi-State Plan","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Silver","medical","MN",49316
2015,"27115","Pine County","Blue Cross Blue Shield of Minnesota","Blue Cross and Blue Shield Gold, a Multi-State Plan","Aware Network Provider Information","Blue Cross Blue Shield Rx Information","Gold","medical","MN",49316
2015,"27115","Pine County","Delta Dental of Minnesota","Pediatric Dental A","Delta Dental PPO plus Premier","Not Applicable","Low","dental","MN",
