State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NM,LINCOLN,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0390006,Blue Community Bronze HMO 006,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$106.12,$167.12,$175.14,$189.68,$213.57,$298.47,$453.55,$334.24,$379.36,$427.14,$596.94,$907.10,$440.36,$485.48,$533.26,$703.06,$546.48,$591.60,$639.38,$809.18,$652.60,$697.72,$745.50,$915.30,$273.24,$295.80,$319.69,$404.59,$379.36,$401.92,$425.81,$510.71,$485.48,$508.04,$531.93,$616.83,,"$6,000",Included in Medical,"$12,700",Included in Medical,"$6,000",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LINCOLN,Gold,New Mexico Health Connections,93091NM0010001,Care Connect Gold $750 HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-gold-$750-hmo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$138.87,$218.70,$229.19,$248.22,$279.49,$390.59,$593.54,$437.40,$496.44,$558.98,$781.18,$1187.08,$576.27,$635.30,$697.85,$920.05,$715.14,$774.18,$836.72,$1058.92,$854.01,$913.05,$975.59,$1197.79,$357.57,$387.09,$418.36,$529.46,$496.44,$525.96,$557.23,$668.32,$635.30,$664.83,$696.10,$807.20,,$750,Included in Medical,"$1,500",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$30,$60,$250,$1000 Copay per Stay,No Charge,$15,$45,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LINCOLN,Silver,New Mexico Health Connections,93091NM0010002,"Care Connect Silver $2,000 HMO",HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-silver-$2-000-hmo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$132.07,$207.98,$217.97,$236.06,$265.80,$371.45,$564.46,$415.96,$472.12,$531.60,$742.90,$1128.92,$548.03,$604.19,$663.67,$874.97,$680.09,$736.26,$795.74,$1007.04,$812.17,$868.32,$927.81,$1139.10,$340.04,$368.13,$397.87,$503.52,$472.12,$500.20,$529.94,$635.58,$604.18,$632.27,$662.01,$767.66,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$25,$75,$250,$2500 Copay per Stay,No Charge,$25,$75,$150,$250,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25,$75,$250,$2000 Copay per Stay,No Charge,$25,$50,$100,$150,,$250,Included in Medical,$500,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$150,$300 Copay per Stay,No Charge,$15,$30,$75,$150,,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,$5,$15,$50,$75 Copay per Stay,No Charge,No Charge,$25,$50,$100
NM,LINCOLN,Bronze,New Mexico Health Connections,93091NM0010006,Care Connect Bronze HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-bronze.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$98.05,$154.41,$161.82,$175.25,$197.33,$275.77,$419.06,$308.82,$350.50,$394.66,$551.54,$838.12,$406.87,$448.55,$492.71,$649.58,$504.91,$546.60,$590.76,$747.64,$602.97,$644.65,$688.81,$845.68,$252.45,$273.30,$295.38,$373.82,$350.51,$371.35,$393.43,$471.87,$448.55,$469.40,$491.48,$569.91,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LINCOLN,Catastrophic,New Mexico Health Connections,93091NM0010007,Care Connect Catastrophic HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-catastrophic.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$87.23,$137.37,$143.97,$155.91,$175.56,$245.35,$372.83,$274.74,$311.83,$351.12,$490.70,$745.66,$361.97,$399.07,$438.35,$577.92,$449.20,$486.29,$525.58,$665.16,$536.43,$573.53,$612.80,$752.39,$224.60,$243.14,$262.79,$332.58,$311.83,$330.38,$350.02,$419.81,$399.06,$417.61,$437.25,$507.03,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after Deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LINCOLN,Gold,New Mexico Health Connections,93091NM0030001,Choice Connect Gold  $500 PPO,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-gold-$500-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$163.21,$257.02,$269.36,$291.72,$328.47,$459.04,$697.55,$514.04,$583.44,$656.94,$918.08,$1395.10,$677.25,$746.65,$820.15,$1081.29,$840.46,$909.86,$983.36,$1244.50,$1003.67,$1073.07,$1146.57,$1407.71,$420.23,$454.93,$491.68,$622.25,$583.44,$618.14,$654.89,$785.46,$746.65,$781.35,$818.10,$948.67,,$500,Included in Medical,"$1,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$40,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30,$60,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LINCOLN,Silver,New Mexico Health Connections,93091NM0030002,"Choice Connect Silver $2,000 PPO",PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-silver-$2-000-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$146.19,$230.24,$241.29,$261.32,$294.24,$411.20,$624.85,$460.48,$522.64,$588.48,$822.40,$1249.70,$606.68,$668.83,$734.68,$968.59,$752.88,$815.04,$880.88,$1114.80,$899.07,$961.24,$1027.08,$1261.00,$376.44,$407.52,$440.44,$557.40,$522.64,$553.72,$586.64,$703.59,$668.83,$699.92,$732.83,$849.80,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$60,$250,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,$75,$150,$250,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$30,$60,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$100,$150,,$150,Included in Medical,$300,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$100,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$25,$50,$75,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$15,$50,No Charge after Deductible,No Charge after deductible,No Charge,$25,$50,$100
NM,LOS ALAMOS,Silver,"Molina Health Care of New Mexico, Inc.",19722NM0010002,Molina Marketplace Silver Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,,,,$143.80,$226.46,$237.33,$257.02,$289.41,$404.45,$614.61,$452.92,$514.05,$578.82,$808.90,$1229.22,$596.72,$657.85,$722.62,$952.70,$740.52,$801.66,$866.42,$1096.50,$884.32,$945.46,$1010.22,$1240.30,$370.26,$400.83,$433.21,$548.25,$514.06,$544.63,$577.01,$692.05,$657.86,$688.43,$720.81,$835.85,,"$1,700",$200,"$3,400",$400,"$6,350",Included in Medical,"$12,700",Included in Medical,$40,$65,$250,30%,30%,$20,$55,30%,30%,,"$1,500",$0,"$3,000",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$60,$250,30%,30%,$20,$40,30%,30%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,$15,$40,$150,25%,25%,$10,$20,25%,25%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$10,$100,10%,10%,$3,$8,10%,10%
NM,LOS ALAMOS,Bronze,"Molina Health Care of New Mexico, Inc.",19722NM0010003,Molina Marketplace Bronze Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,,,,$126.50,$199.22,$208.78,$226.12,$254.60,$355.81,$540.67,$398.44,$452.24,$509.20,$711.62,$1081.35,$524.94,$578.74,$635.70,$838.12,$651.44,$705.24,$762.20,$964.62,$777.94,$831.74,$888.70,$1091.11,$325.72,$352.62,$381.10,$482.31,$452.22,$479.12,$507.60,$608.80,$578.72,$605.62,$634.10,$735.31,,"$4,000",$300,"$8,000",$600,"$6,350",Included in Medical,"$12,700",Included in Medical,$45,$75,$300,40%,40%,$25,$75,40%,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LOS ALAMOS,Gold,Presbyterian Health Plan,57173NM0120001,Individual Gold Plan A,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$173.49,$273.20,$286.32,$310.08,$349.16,$487.95,$741.49,$546.41,$620.17,$698.32,$975.90,$1482.98,$719.91,$793.67,$871.81,$1149.38,$893.40,$967.16,$1045.30,$1322.88,$1066.88,$1140.65,$1218.79,$1496.37,$446.70,$483.58,$522.65,$661.44,$620.19,$657.06,$696.14,$834.93,$793.68,$830.56,$869.63,$1008.42,,$0,Included in Medical,$0,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$15,$50,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$50,30% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LOS ALAMOS,Gold,Presbyterian Health Plan,57173NM0120002,Individual Gold Plan B,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$182.59,$287.55,$301.35,$326.37,$367.49,$513.57,$780.41,$575.10,$652.74,$734.98,$1027.14,$1560.82,$757.69,$835.33,$917.57,$1209.73,$940.28,$1017.92,$1100.16,$1392.32,$1122.86,$1200.51,$1282.75,$1574.91,$470.14,$508.96,$550.08,$696.16,$652.73,$691.55,$732.67,$878.75,$835.31,$874.14,$915.26,$1061.34,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LOS ALAMOS,Gold,Presbyterian Health Plan,57173NM0120003,Individual Gold Plan C,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$171.14,$269.51,$282.44,$305.89,$344.43,$481.34,$731.44,$539.02,$611.78,$688.86,$962.68,$1462.88,$710.16,$782.92,$860.00,$1133.82,$881.30,$954.06,$1031.13,$1304.96,$1052.44,$1125.19,$1202.28,$1476.10,$440.65,$477.03,$515.56,$652.48,$611.79,$648.16,$686.71,$823.61,$782.93,$819.31,$857.84,$994.76,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge,$25,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$25,20% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,LOS ALAMOS,Silver,Presbyterian Health Plan,57173NM0130001,Individual Silver Plan A,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$148.07,$233.19,$244.38,$264.67,$298.01,$416.47,$632.87,$466.38,$529.34,$596.02,$832.94,$1265.74,$614.45,$677.41,$744.08,$981.01,$762.52,$825.48,$892.16,$1129.08,$910.58,$973.55,$1040.23,$1277.15,$381.26,$412.74,$446.08,$564.54,$529.32,$560.80,$594.15,$712.61,$677.40,$708.88,$742.22,$860.68,,$250,Included in Medical,$500,Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$75,Included in Medical,$150,Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,50% Coinsurance after deductible
NM,LOS ALAMOS,Silver,Presbyterian Health Plan,57173NM0130005,Individual Silver Plan B,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$149.84,$235.96,$247.29,$267.82,$301.56,$421.43,$640.40,$471.92,$535.64,$603.12,$842.86,$1280.80,$621.76,$685.48,$752.96,$992.70,$771.60,$835.31,$902.80,$1142.54,$921.44,$985.16,$1052.63,$1292.38,$385.80,$417.65,$451.40,$571.27,$535.64,$567.50,$601.24,$721.11,$685.48,$717.33,$751.07,$870.95,,"$1,300",Included in Medical,"$2,600",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,25% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,300",Included in Medical,"$2,600",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,50% Coinsurance after deductible,,$500,Included in Medical,"$1,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,50% Coinsurance after deductible,,$50,Included in Medical,$100,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,50% Coinsurance after deductible
NM,LOS ALAMOS,Silver,Presbyterian Health Plan,57173NM0130009,Individual Silver Plan C,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$140.29,$220.93,$231.53,$250.75,$282.33,$394.57,$599.59,$441.86,$501.50,$564.67,$789.14,$1199.18,$582.15,$641.79,$704.96,$929.43,$722.44,$782.07,$845.26,$1069.72,$862.73,$922.37,$985.55,$1210.01,$361.22,$391.03,$422.63,$534.86,$501.51,$531.32,$562.91,$675.15,$641.79,$671.62,$703.21,$815.44,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$10,$60,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,$75,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$5,200",Included in Medical,"$10,400",Included in Medical,$10,$50,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$75,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$5,$100,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,No Charge,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible
NM,LOS ALAMOS,Silver,Presbyterian Health Plan,57173NM0130013,Individual Silver Plan D,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-923-8200,1-866-869-7737,,https://presbyterianproviderfinder.ipf.vitals.com/search,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,https://www.phs.org/insurance-plans/our-plans/individual-and-family/Pages/individual-and-family.aspx,http://docs.phs.org/idc/groups/public/documents/communication/pel_00170261.pdf,,,,$131.47,$207.05,$216.98,$235.00,$264.60,$369.78,$561.91,$414.10,$470.00,$529.20,$739.56,$1123.83,$545.57,$601.47,$660.67,$871.03,$677.04,$732.94,$792.14,$1002.50,$808.51,$864.41,$923.61,$1133.96,$338.52,$366.47,$396.07,$501.25,$469.99,$497.94,$527.54,$632.72,$601.46,$629.41,$659.01,$764.18,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$5,$50,$250,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,150",Included in Medical,"$10,300",Included in Medical,No Charge,$5,$150,20% Coinsurance after deductible,20% Coinsurance after deductible,$5,$50,20% Coinsurance after deductible,50% Coinsurance after deductible,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$5,$100,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible,,$0,Included in Medical,$0,Included in Medical,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,No Charge,$25,20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$5,20% Coinsurance after deductible,50% Coinsurance after deductible
