State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
OR,Marion,Catastrophic,"Moda Health Plan, Inc.",39424OR1320001,Moda Health Beacon Be Bold,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.6%,,$94.00,$148.00,$155.00,$168.00,$189.00,$265.00,$402.00,$296.00,$336.00,$378.00,$530.00,$804.00,$390.00,$430.00,$472.00,$624.00,$484.00,$524.00,$566.00,$718.00,$578.00,$618.00,$660.00,$812.00,$242.00,$262.00,$283.00,$359.00,$336.00,$356.00,$377.00,$453.00,$430.00,$450.00,$471.00,$547.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$45,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Gold,"Moda Health Plan, Inc.",39424OR1460001,Moda Health CCN Be Integrated,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeIntegrated_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeIntegrated_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.8%,,$173.00,$272.00,$285.00,$309.00,$348.00,$486.00,$739.00,$544.00,$618.00,$696.00,$972.00,$1478.00,$717.00,$791.00,$869.00,$1145.00,$890.00,$964.00,$1042.00,$1318.00,$1063.00,$1137.00,$1215.00,$1491.00,$445.00,$482.00,$521.00,$659.00,$618.00,$655.00,$694.00,$832.00,$791.00,$828.00,$867.00,$1005.00,,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$20,$40,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,40%,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Silver,"Moda Health Plan, Inc.",39424OR1460003,Moda Health CCN Be Supported,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeSupported_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeSupported_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$138.00,$218.00,$228.00,$247.00,$278.00,$389.00,$591.00,$436.00,$494.00,$556.00,$778.00,$1182.00,$574.00,$632.00,$694.00,$916.00,$712.00,$770.00,$832.00,$1054.00,$850.00,$908.00,$970.00,$1192.00,$356.00,$385.00,$416.00,$527.00,$494.00,$523.00,$554.00,$665.00,$632.00,$661.00,$692.00,$803.00,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,$30,$60,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$10,40%,50%,50%,,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,$30,$60,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$10,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$30,$60,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$10,40%,50%,50%,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,$30,$60,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,$10,40%,50%,50%
OR,Marion,Silver,"Moda Health Plan, Inc.",39424OR1470001,Moda Health Beacon Be Steady,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$140.00,$221.00,$232.00,$251.00,$282.00,$395.00,$600.00,$442.00,$502.00,$564.00,$790.00,$1200.00,$582.00,$642.00,$704.00,$930.00,$722.00,$782.00,$844.00,$1070.00,$862.00,$922.00,$984.00,$1210.00,$361.00,$391.00,$422.00,$535.00,$501.00,$531.00,$562.00,$675.00,$641.00,$671.00,$702.00,$815.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%
OR,Marion,Bronze,"Moda Health Plan, Inc.",39424OR1480002,Moda Health CCN Be Lively,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeLively_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_CCN_BeLively_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$115.00,$182.00,$190.00,$206.00,$232.00,$324.00,$493.00,$364.00,$412.00,$464.00,$648.00,$986.00,$479.00,$527.00,$579.00,$763.00,$594.00,$642.00,$694.00,$878.00,$709.00,$757.00,$809.00,$993.00,$297.00,$321.00,$347.00,$439.00,$412.00,$436.00,$462.00,$554.00,$527.00,$551.00,$577.00,$669.00,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$80,$100,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Bronze,"Moda Health Plan, Inc.",39424OR1490001,Moda Health Beacon Be Resilient,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$118.00,$185.00,$194.00,$210.00,$237.00,$331.00,$503.00,$370.00,$420.00,$474.00,$662.00,$1006.00,$488.00,$538.00,$592.00,$780.00,$606.00,$656.00,$710.00,$898.00,$724.00,$774.00,$828.00,$1016.00,$303.00,$328.00,$355.00,$449.00,$421.00,$446.00,$473.00,$567.00,$539.00,$564.00,$591.00,$685.00,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Bronze,"Moda Health Plan, Inc.",39424OR1500001,Moda Health Beacon HSA,PPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_HSA_CSV0_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_HSA_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$130.00,$204.00,$214.00,$232.00,$261.00,$365.00,$554.00,$408.00,$464.00,$522.00,$730.00,$1108.00,$538.00,$594.00,$652.00,$860.00,$668.00,$724.00,$782.00,$990.00,$798.00,$854.00,$912.00,$1120.00,$334.00,$362.00,$391.00,$495.00,$464.00,$492.00,$521.00,$625.00,$594.00,$622.00,$651.00,$755.00,,"$3,250",Included in Medical,"$6,500",Included in Medical,Not Applicable,Not Applicable,"$6,550",Included in Medical,"$13,100",Included in Medical,"$6,550",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Gold,Providence Health Plan,56707OR0850005,Balance 1000 Gold,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000501.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.2%,,$167.00,$262.00,$275.00,$298.00,$335.00,$468.00,$712.00,$524.00,$596.00,$670.00,$936.00,$1424.00,$691.00,$763.00,$837.00,$1103.00,$858.00,$930.00,$1004.00,$1270.00,$1025.00,$1097.00,$1171.00,$1437.00,$429.00,$465.00,$502.00,$635.00,$596.00,$632.00,$669.00,$802.00,$763.00,$799.00,$836.00,$969.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,Not Applicable,Not Applicable,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$15,$40,$250 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$45,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Silver,Providence Health Plan,56707OR0850006,Balance 2000 Silver,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000601.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.3%,,$143.00,$226.00,$237.00,$256.00,$289.00,$403.00,$613.00,$452.00,$512.00,$578.00,$806.00,$1226.00,$595.00,$655.00,$721.00,$949.00,$738.00,$798.00,$864.00,$1092.00,$881.00,$941.00,$1007.00,$1235.00,$369.00,$399.00,$432.00,$546.00,$512.00,$542.00,$575.00,$689.00,$655.00,$685.00,$718.00,$832.00,,"$2,000",Included in Medical,"$4,000",Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$25,$50,$250 Copay after deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,"$2,000",Included in Medical,"$4,000",Included in Medical,Not Applicable,Not Applicable,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,$20,$40,$250 Copay after deductible and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$60,50% Coinsurance after deductible,50% Coinsurance after deductible,,$750,Included in Medical,"$1,500",Included in Medical,Not Applicable,Not Applicable,"$2,000",Included in Medical,"$4,000",Included in Medical,"$2,000",Included in Medical,$10,$30,$250 Copay after deductible and 10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$15,$30,25% Coinsurance after deductible,25% Coinsurance after deductible,,$100,Included in Medical,$200,Included in Medical,Not Applicable,Not Applicable,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$5,$20,$250 Copay after deductible and 5% Coinsurance after deductible,5% Coinsurance after deductible,5% Coinsurance after deductible,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible
OR,Marion,Bronze,Providence Health Plan,56707OR0850008,Balance 6800 Bronze,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20BAL%20085000801.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.5%,,$119.00,$187.00,$196.00,$212.00,$239.00,$333.00,$507.00,$374.00,$424.00,$478.00,$666.00,$1014.00,$493.00,$543.00,$597.00,$785.00,$612.00,$662.00,$716.00,$904.00,$731.00,$781.00,$835.00,$1023.00,$306.00,$331.00,$358.00,$452.00,$425.00,$450.00,$477.00,$571.00,$544.00,$569.00,$596.00,$690.00,,"$6,800",Included in Medical,"$13,600",Included in Medical,Not Applicable,Not Applicable,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$50,$90,$250 Copay after deductible and 50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$50,$95,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Gold,Providence Health Plan,56707OR0990002,Providence Oregon Standard Gold Plan,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20STN%20099000201.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,100%,,$162.00,$255.00,$267.00,$289.00,$326.00,$455.00,$692.00,$510.00,$578.00,$652.00,$910.00,$1384.00,$672.00,$740.00,$814.00,$1072.00,$834.00,$902.00,$976.00,$1234.00,$996.00,$1064.00,$1138.00,$1396.00,$417.00,$451.00,$488.00,$617.00,$579.00,$613.00,$650.00,$779.00,$741.00,$775.00,$812.00,$941.00,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Silver,Providence Health Plan,56707OR0870002,Providence Oregon Standard Silver Plan,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20STN%20087000201.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,100%,,$138.00,$218.00,$228.00,$247.00,$278.00,$389.00,$591.00,$436.00,$494.00,$556.00,$778.00,$1182.00,$574.00,$632.00,$694.00,$916.00,$712.00,$770.00,$832.00,$1054.00,$850.00,$908.00,$970.00,$1192.00,$356.00,$385.00,$416.00,$527.00,$494.00,$523.00,$554.00,$665.00,$632.00,$661.00,$692.00,$803.00,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$2,500",$0,"$4,300",Included in Medical,$8600.00,Included in Medical,$4300.00,Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$850,$0,"$1,700",$0,$850,$0,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$100,$0,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Marion,Catastrophic,Providence Health Plan,56707OR0880002,Providence Essential,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20CAT%20088000201.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,,100%,,$89.00,$141.00,$148.00,$160.00,$180.00,$252.00,$382.00,$282.00,$320.00,$360.00,$504.00,$764.00,$371.00,$409.00,$449.00,$593.00,$460.00,$498.00,$538.00,$682.00,$549.00,$587.00,$627.00,$771.00,$230.00,$249.00,$269.00,$341.00,$319.00,$338.00,$358.00,$430.00,$408.00,$427.00,$447.00,$519.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Gold,Providence Health Plan,56707OR0900008,Choice 1000 Gold,EPO,Rating Area 3,Allows Adult and Child-Only,SERFF,1-503-574-5000,1-800-878-4445,1-888-244-6642,http://phppd.providence.org/,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/Plan%20overview.pdf,https://healthplans.providence.org/~/media/Files/Providence%20HP/pdfs/individualplans/Documents/2016/sbc/ffm/2016%20OR%20IND%20CHC%20090000801.pdf,https://healthplans.providence.org/members/pharmacy-resources/Pages/default.aspx,,,X,99.3%,,$157.00,$248.00,$259.00,$281.00,$316.00,$442.00,$672.00,$496.00,$562.00,$632.00,$884.00,$1344.00,$653.00,$719.00,$789.00,$1041.00,$810.00,$876.00,$946.00,$1198.00,$967.00,$1033.00,$1103.00,$1355.00,$405.00,$438.00,$473.00,$599.00,$562.00,$595.00,$630.00,$756.00,$719.00,$752.00,$787.00,$913.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,Not Applicable,Not Applicable,"$4,000",Included in Medical,"$8,000",Included in Medical,"$4,000",Included in Medical,$15,$40,$250 Copay after deductible and 20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$15,$45,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
